latitude,longitude,temperature
52.459930,13.259842,24.30
52.459930,13.260137,24.42
52.459930,13.260433,24.51
52.459930,13.260728,24.55
52.459930,13.261024,24.55
52.459930,13.261319,24.52
52.459930,13.261615,24.45
52.459930,13.261910,24.37
52.459930,13.262206,24.27
52.459930,13.262501,24.17
52.459930,13.262796,24.07
52.459930,13.263092,23.97
52.459930,13.263387,23.89
52.459930,13.263683,23.82
52.459930,13.263978,23.77
52.459930,13.264274,23.73
52.459930,13.264569,23.70
52.459930,13.264865,23.68
52.459930,13.265160,23.67
52.459930,13.265456,23.66
52.459930,13.265751,23.65
52.459930,13.266047,23.65
52.459930,13.266342,23.65
52.459930,13.266638,23.65
52.459930,13.266933,23.65
52.459930,13.267229,23.65
52.459930,13.267524,23.66
52.459930,13.267820,23.66
52.459930,13.268115,23.68
52.459930,13.268411,23.70
52.459930,13.268706,23.73
52.459930,13.269002,23.77
52.459930,13.269297,23.83
52.459930,13.269592,23.90
52.459930,13.269888,24.00
52.459930,13.270183,24.12
52.459930,13.270479,24.26
52.459930,13.270774,24.43
52.459930,13.271070,24.60
52.459930,13.271365,24.78
52.459930,13.271661,24.95
52.459930,13.271956,25.10
52.459930,13.272252,25.21
52.459930,13.272547,25.28
52.459930,13.272843,25.33
52.459930,13.273138,25.36
52.459930,13.273434,25.39
52.459930,13.273729,25.44
52.459930,13.274025,25.51
52.459930,13.274320,25.57
52.459930,13.274616,25.62
52.459930,13.274911,25.64
52.459930,13.275207,25.64
52.459930,13.275502,25.62
52.459930,13.275797,25.61
52.459930,13.276093,25.62
52.459930,13.276388,25.63
52.459930,13.276684,25.64
52.459930,13.276979,25.65
52.459930,13.277275,25.65
52.459930,13.277570,25.64
52.459930,13.277866,25.64
52.459930,13.278161,25.65
52.459930,13.278457,25.65
52.459930,13.278752,25.65
52.459930,13.279048,25.64
52.459930,13.279343,25.62
52.459930,13.279639,25.60
52.459930,13.279934,25.60
52.459930,13.280230,25.63
52.459930,13.280525,25.68
52.459930,13.280821,25.75
52.459930,13.281116,25.84
52.459930,13.281412,25.91
52.459930,13.281707,25.98
52.459930,13.282003,26.04
52.459930,13.282298,26.09
52.459930,13.282593,26.15
52.459930,13.282889,26.22
52.459930,13.283184,26.29
52.459930,13.283480,26.33
52.459930,13.283775,26.32
52.459930,13.284071,26.24
52.459930,13.284366,26.10
52.459930,13.284662,25.92
52.459930,13.284957,25.75
52.459930,13.285253,25.61
52.459930,13.285548,25.51
52.459930,13.285844,25.43
52.459930,13.286139,25.36
52.459930,13.286435,25.30
52.459930,13.286730,25.25
52.459930,13.287026,25.24
52.459930,13.287321,25.25
52.459930,13.287617,25.28
52.459930,13.287912,25.33
52.459930,13.288208,25.35
52.459930,13.288503,25.32
52.459930,13.288798,25.23
52.459930,13.289094,25.09
52.459930,13.289389,24.93
52.459930,13.289685,24.80
52.459930,13.289980,24.72
52.459930,13.290276,24.72
52.459930,13.290571,24.79
52.459930,13.290867,24.93
52.459930,13.291162,25.13
52.459930,13.291458,25.37
52.459930,13.291753,25.65
52.459930,13.292049,25.95
52.459930,13.292344,26.24
52.459930,13.292640,26.52
52.459930,13.292935,26.75
52.459930,13.293231,26.89
52.459930,13.293526,26.94
52.459930,13.293822,26.89
52.459930,13.294117,26.72
52.459930,13.294413,26.49
52.459930,13.294708,26.22
52.459930,13.295004,25.95
52.459930,13.295299,25.73
52.459930,13.295594,25.58
52.459930,13.295890,25.50
52.459930,13.296185,25.50
52.459930,13.296481,25.56
52.459930,13.296776,25.67
52.459930,13.297072,25.80
52.459930,13.297367,25.91
52.459930,13.297663,25.99
52.459930,13.297958,26.03
52.459930,13.298254,26.02
52.459930,13.298549,26.01
52.459930,13.298845,25.99
52.459930,13.299140,25.98
52.459930,13.299436,25.98
52.459930,13.299731,25.96
52.459930,13.300027,25.92
52.459930,13.300322,25.83
52.459930,13.300618,25.73
52.459930,13.300913,25.60
52.459930,13.301209,25.48
52.459930,13.301504,25.38
52.459930,13.301799,25.31
52.459930,13.302095,25.29
52.459930,13.302390,25.33
52.459930,13.302686,25.45
52.459930,13.302981,25.63
52.459930,13.303277,25.87
52.459930,13.303572,26.13
52.459930,13.303868,26.37
52.459930,13.304163,26.57
52.459930,13.304459,26.70
52.459930,13.304754,26.77
52.459930,13.305050,26.76
52.459930,13.305345,26.68
52.459930,13.305641,26.54
52.459930,13.305936,26.36
52.459930,13.306232,26.18
52.459930,13.306527,26.02
52.459930,13.306823,25.90
52.459930,13.307118,25.81
52.459930,13.307414,25.75
52.459930,13.307709,25.71
52.459930,13.308005,25.68
52.459930,13.308300,25.66
52.460065,13.249500,23.66
52.460065,13.249795,23.66
52.460065,13.250091,23.65
52.460065,13.250386,23.64
52.460065,13.250682,23.62
52.460065,13.250977,23.60
52.460065,13.251273,23.58
52.460065,13.251568,23.55
52.460065,13.251864,23.53
52.460065,13.252159,23.52
52.460065,13.252455,23.51
52.460065,13.252750,23.50
52.460065,13.253046,23.51
52.460065,13.253341,23.52
52.460065,13.253637,23.53
52.460065,13.253932,23.54
52.460065,13.254228,23.56
52.460065,13.254523,23.57
52.460065,13.254819,23.57
52.460065,13.255114,23.57
52.460065,13.255410,23.57
52.460065,13.255705,23.56
52.460065,13.256001,23.55
52.460065,13.256296,23.55
52.460065,13.256591,23.54
52.460065,13.256887,23.53
52.460065,13.257182,23.54
52.460065,13.257478,23.54
52.460065,13.257773,23.56
52.460065,13.258069,23.60
52.460065,13.258364,23.65
52.460065,13.258660,23.73
52.460065,13.258955,23.83
52.460065,13.259251,23.94
52.460065,13.259546,24.06
52.460065,13.259842,24.18
52.460065,13.260137,24.29
52.460065,13.260433,24.36
52.460065,13.260728,24.40
52.460065,13.261024,24.42
52.460065,13.261319,24.39
52.460065,13.261615,24.35
52.460065,13.261910,24.28
52.460065,13.262206,24.20
52.460065,13.262501,24.12
52.460065,13.262796,24.03
52.460065,13.263092,23.95
52.460065,13.263387,23.87
52.460065,13.263683,23.81
52.460065,13.263978,23.76
52.460065,13.264274,23.72
52.460065,13.264569,23.70
52.460065,13.264865,23.68
52.460065,13.265160,23.67
52.460065,13.265456,23.66
52.460065,13.265751,23.65
52.460065,13.266047,23.65
52.460065,13.266342,23.65
52.460065,13.266638,23.65
52.460065,13.266933,23.65
52.460065,13.267229,23.65
52.460065,13.267524,23.65
52.460065,13.267820,23.65
52.460065,13.268115,23.66
52.460065,13.268411,23.67
52.460065,13.268706,23.70
52.460065,13.269002,23.73
52.460065,13.269297,23.77
52.460065,13.269592,23.83
52.460065,13.269888,23.91
52.460065,13.270183,24.00
52.460065,13.270479,24.12
52.460065,13.270774,24.26
52.460065,13.271070,24.42
52.460065,13.271365,24.57
52.460065,13.271661,24.72
52.460065,13.271956,24.85
52.460065,13.272252,24.95
52.460065,13.272547,25.02
52.460065,13.272843,25.07
52.460065,13.273138,25.12
52.460065,13.273434,25.18
52.460065,13.273729,25.26
52.460065,13.274025,25.35
52.460065,13.274320,25.45
52.460065,13.274616,25.52
52.460065,13.274911,25.57
52.460065,13.275207,25.60
52.460065,13.275502,25.61
52.460065,13.275797,25.63
52.460065,13.276093,25.65
52.460065,13.276388,25.68
52.460065,13.276684,25.69
52.460065,13.276979,25.69
52.460065,13.277275,25.67
52.460065,13.277570,25.65
52.460065,13.277866,25.63
52.460065,13.278161,25.62
52.460065,13.278457,25.61
52.460065,13.278752,25.60
52.460065,13.279048,25.58
52.460065,13.279343,25.56
52.460065,13.279639,25.55
52.460065,13.279934,25.56
52.460065,13.280230,25.59
52.460065,13.280525,25.65
52.460065,13.280821,25.73
52.460065,13.281116,25.81
52.460065,13.281412,25.88
52.460065,13.281707,25.94
52.460065,13.282003,25.99
52.460065,13.282298,26.04
52.460065,13.282593,26.10
52.460065,13.282889,26.18
52.460065,13.283184,26.24
52.460065,13.283480,26.28
52.460065,13.283775,26.27
52.460065,13.284071,26.20
52.460065,13.284366,26.07
52.460065,13.284662,25.93
52.460065,13.284957,25.78
52.460065,13.285253,25.65
52.460065,13.285548,25.54
52.460065,13.285844,25.44
52.460065,13.286139,25.34
52.460065,13.286435,25.25
52.460065,13.286730,25.17
52.460065,13.287026,25.13
52.460065,13.287321,25.11
52.460065,13.287617,25.13
52.460065,13.287912,25.15
52.460065,13.288208,25.15
52.460065,13.288503,25.10
52.460065,13.288798,25.00
52.460065,13.289094,24.87
52.460065,13.289389,24.73
52.460065,13.289685,24.62
52.460065,13.289980,24.57
52.460065,13.290276,24.59
52.460065,13.290571,24.69
52.460065,13.290867,24.86
52.460065,13.291162,25.09
52.460065,13.291458,25.37
52.460065,13.291753,25.68
52.460065,13.292049,26.01
52.460065,13.292344,26.34
52.460065,13.292640,26.64
52.460065,13.292935,26.87
52.460065,13.293231,27.02
52.460065,13.293526,27.06
52.460065,13.293822,26.99
52.460065,13.294117,26.82
52.460065,13.294413,26.57
52.460065,13.294708,26.30
52.460065,13.295004,26.02
52.460065,13.295299,25.77
52.460065,13.295594,25.58
52.460065,13.295890,25.44
52.460065,13.296185,25.38
52.460065,13.296481,25.37
52.460065,13.296776,25.42
52.460065,13.297072,25.50
52.460065,13.297367,25.59
52.460065,13.297663,25.67
52.460065,13.297958,25.73
52.460065,13.298254,25.77
52.460065,13.298549,25.81
52.460065,13.298845,25.85
52.460065,13.299140,25.88
52.460065,13.299436,25.91
52.460065,13.299731,25.90
52.460065,13.300027,25.86
52.460065,13.300322,25.78
52.460065,13.300618,25.68
52.460065,13.300913,25.57
52.460065,13.301209,25.47
52.460065,13.301504,25.40
52.460065,13.301799,25.36
52.460065,13.302095,25.36
52.460065,13.302390,25.42
52.460065,13.302686,25.53
52.460065,13.302981,25.70
52.460065,13.303277,25.91
52.460065,13.303572,26.13
52.460065,13.303868,26.34
52.460065,13.304163,26.51
52.460065,13.304459,26.63
52.460065,13.304754,26.68
52.460065,13.305050,26.66
52.460065,13.305345,26.57
52.460065,13.305641,26.44
52.460065,13.305936,26.27
52.460065,13.306232,26.11
52.460065,13.306527,25.97
52.460065,13.306823,25.86
52.460065,13.307118,25.78
52.460065,13.307414,25.72
52.460065,13.307709,25.68
52.460065,13.308005,25.65
52.460065,13.308300,25.63
52.460201,13.249500,23.65
52.460201,13.249795,23.65
52.460201,13.250091,23.64
52.460201,13.250386,23.63
52.460201,13.250682,23.61
52.460201,13.250977,23.59
52.460201,13.251273,23.57
52.460201,13.251568,23.55
52.460201,13.251864,23.53
52.460201,13.252159,23.52
52.460201,13.252455,23.51
52.460201,13.252750,23.50
52.460201,13.253046,23.51
52.460201,13.253341,23.52
52.460201,13.253637,23.53
52.460201,13.253932,23.55
52.460201,13.254228,23.56
52.460201,13.254523,23.57
52.460201,13.254819,23.58
52.460201,13.255114,23.58
52.460201,13.255410,23.58
52.460201,13.255705,23.57
52.460201,13.256001,23.57
52.460201,13.256296,23.56
52.460201,13.256591,23.55
52.460201,13.256887,23.55
52.460201,13.257182,23.55
52.460201,13.257478,23.55
52.460201,13.257773,23.57
52.460201,13.258069,23.59
52.460201,13.258364,23.64
52.460201,13.258660,23.70
52.460201,13.258955,23.78
52.460201,13.259251,23.87
52.460201,13.259546,23.97
52.460201,13.259842,24.07
52.460201,13.260137,24.16
52.460201,13.260433,24.23
52.460201,13.260728,24.27
52.460201,13.261024,24.29
52.460201,13.261319,24.28
52.460201,13.261615,24.25
52.460201,13.261910,24.21
52.460201,13.262206,24.14
52.460201,13.262501,24.07
52.460201,13.262796,24.00
52.460201,13.263092,23.93
52.460201,13.263387,23.86
52.460201,13.263683,23.80
52.460201,13.263978,23.76
52.460201,13.264274,23.72
52.460201,13.264569,23.70
52.460201,13.264865,23.68
52.460201,13.265160,23.66
52.460201,13.265456,23.66
52.460201,13.265751,23.65
52.460201,13.266047,23.65
52.460201,13.266342,23.65
52.460201,13.266638,23.65
52.460201,13.266933,23.65
52.460201,13.267229,23.65
52.460201,13.267524,23.65
52.460201,13.267820,23.65
52.460201,13.268115,23.65
52.460201,13.268411,23.66
52.460201,13.268706,23.68
52.460201,13.269002,23.70
52.460201,13.269297,23.73
52.460201,13.269592,23.78
52.460201,13.269888,23.84
52.460201,13.270183,23.92
52.460201,13.270479,24.02
52.460201,13.270774,24.13
52.460201,13.271070,24.26
52.460201,13.271365,24.39
52.460201,13.271661,24.51
52.460201,13.271956,24.62
52.460201,13.272252,24.70
52.460201,13.272547,24.77
52.460201,13.272843,24.84
52.460201,13.273138,24.90
52.460201,13.273434,24.99
52.460201,13.273729,25.09
52.460201,13.274025,25.20
52.460201,13.274320,25.31
52.460201,13.274616,25.41
52.460201,13.274911,25.49
52.460201,13.275207,25.54
52.460201,13.275502,25.59
52.460201,13.275797,25.64
52.460201,13.276093,25.69
52.460201,13.276388,25.73
52.460201,13.276684,25.75
52.460201,13.276979,25.74
52.460201,13.277275,25.71
52.460201,13.277570,25.66
52.460201,13.277866,25.62
52.460201,13.278161,25.59
52.460201,13.278457,25.56
52.460201,13.278752,25.54
52.460201,13.279048,25.52
52.460201,13.279343,25.50
52.460201,13.279639,25.50
52.460201,13.279934,25.52
52.460201,13.280230,25.57
52.460201,13.280525,25.64
52.460201,13.280821,25.73
52.460201,13.281116,25.81
52.460201,13.281412,25.88
52.460201,13.281707,25.93
52.460201,13.282003,25.97
52.460201,13.282298,26.02
52.460201,13.282593,26.08
52.460201,13.282889,26.15
52.460201,13.283184,26.21
52.460201,13.283480,26.24
52.460201,13.283775,26.22
52.460201,13.284071,26.15
52.460201,13.284366,26.04
52.460201,13.284662,25.92
52.460201,13.284957,25.79
52.460201,13.285253,25.67
52.460201,13.285548,25.55
52.460201,13.285844,25.43
52.460201,13.286139,25.30
52.460201,13.286435,25.17
52.460201,13.286730,25.07
52.460201,13.287026,24.99
52.460201,13.287321,24.95
52.460201,13.287617,24.94
52.460201,13.287912,24.93
52.460201,13.288208,24.90
52.460201,13.288503,24.83
52.460201,13.288798,24.73
52.460201,13.289094,24.61
52.460201,13.289389,24.50
52.460201,13.289685,24.43
52.460201,13.289980,24.42
52.460201,13.290276,24.48
52.460201,13.290571,24.60
52.460201,13.290867,24.80
52.460201,13.291162,25.06
52.460201,13.291458,25.38
52.460201,13.291753,25.72
52.460201,13.292049,26.09
52.460201,13.292344,26.44
52.460201,13.292640,26.75
52.460201,13.292935,26.99
52.460201,13.293231,27.14
52.460201,13.293526,27.18
52.460201,13.293822,27.10
52.460201,13.294117,26.93
52.460201,13.294413,26.69
52.460201,13.294708,26.41
52.460201,13.295004,26.12
52.460201,13.295299,25.85
52.460201,13.295594,25.61
52.460201,13.295890,25.42
52.460201,13.296185,25.29
52.460201,13.296481,25.23
52.460201,13.296776,25.22
52.460201,13.297072,25.25
52.460201,13.297367,25.31
52.460201,13.297663,25.39
52.460201,13.297958,25.47
52.460201,13.298254,25.55
52.460201,13.298549,25.64
52.460201,13.298845,25.72
52.460201,13.299140,25.80
52.460201,13.299436,25.84
52.460201,13.299731,25.85
52.460201,13.300027,25.81
52.460201,13.300322,25.74
52.460201,13.300618,25.66
52.460201,13.300913,25.58
52.460201,13.301209,25.52
52.460201,13.301504,25.49
52.460201,13.301799,25.48
52.460201,13.302095,25.51
52.460201,13.302390,25.56
52.460201,13.302686,25.66
52.460201,13.302981,25.80
52.460201,13.303277,25.97
52.460201,13.303572,26.14
52.460201,13.303868,26.31
52.460201,13.304163,26.45
52.460201,13.304459,26.54
52.460201,13.304754,26.57
52.460201,13.305050,26.54
52.460201,13.305345,26.46
52.460201,13.305641,26.33
52.460201,13.305936,26.19
52.460201,13.306232,26.05
52.460201,13.306527,25.93
52.460201,13.306823,25.84
52.460201,13.307118,25.77
52.460201,13.307414,25.72
52.460201,13.307709,25.67
52.460201,13.308005,25.63
52.460201,13.308300,25.61
52.460337,13.249500,23.64
52.460337,13.249795,23.64
52.460337,13.250091,23.63
52.460337,13.250386,23.62
52.460337,13.250682,23.61
52.460337,13.250977,23.59
52.460337,13.251273,23.57
52.460337,13.251568,23.55
52.460337,13.251864,23.53
52.460337,13.252159,23.52
52.460337,13.252455,23.51
52.460337,13.252750,23.51
52.460337,13.253046,23.52
52.460337,13.253341,23.53
52.460337,13.253637,23.54
52.460337,13.253932,23.56
52.460337,13.254228,23.57
52.460337,13.254523,23.58
52.460337,13.254819,23.59
52.460337,13.255114,23.59
52.460337,13.255410,23.59
52.460337,13.255705,23.58
52.460337,13.256001,23.57
52.460337,13.256296,23.57
52.460337,13.256591,23.56
52.460337,13.256887,23.56
52.460337,13.257182,23.55
52.460337,13.257478,23.56
52.460337,13.257773,23.57
52.460337,13.258069,23.59
52.460337,13.258364,23.62
52.460337,13.258660,23.67
52.460337,13.258955,23.73
52.460337,13.259251,23.81
52.460337,13.259546,23.89
52.460337,13.259842,23.97
52.460337,13.260137,24.05
52.460337,13.260433,24.11
52.460337,13.260728,24.16
52.460337,13.261024,24.18
52.460337,13.261319,24.19
52.460337,13.261615,24.17
52.460337,13.261910,24.14
52.460337,13.262206,24.09
52.460337,13.262501,24.04
52.460337,13.262796,23.97
52.460337,13.263092,23.91
52.460337,13.263387,23.85
52.460337,13.263683,23.80
52.460337,13.263978,23.76
52.460337,13.264274,23.72
52.460337,13.264569,23.69
52.460337,13.264865,23.68
52.460337,13.265160,23.66
52.460337,13.265456,23.66
52.460337,13.265751,23.65
52.460337,13.266047,23.65
52.460337,13.266342,23.65
52.460337,13.266638,23.65
52.460337,13.266933,23.64
52.460337,13.267229,23.64
52.460337,13.267524,23.64
52.460337,13.267820,23.65
52.460337,13.268115,23.65
52.460337,13.268411,23.65
52.460337,13.268706,23.67
52.460337,13.269002,23.68
52.460337,13.269297,23.71
52.460337,13.269592,23.74
52.460337,13.269888,23.79
52.460337,13.270183,23.86
52.460337,13.270479,23.94
52.460337,13.270774,24.03
52.460337,13.271070,24.13
52.460337,13.271365,24.23
52.460337,13.271661,24.33
52.460337,13.271956,24.42
52.460337,13.272252,24.50
52.460337,13.272547,24.57
52.460337,13.272843,24.64
52.460337,13.273138,24.72
52.460337,13.273434,24.82
52.460337,13.273729,24.93
52.460337,13.274025,25.06
52.460337,13.274320,25.18
52.460337,13.274616,25.30
52.460337,13.274911,25.40
52.460337,13.275207,25.49
52.460337,13.275502,25.58
52.460337,13.275797,25.67
52.460337,13.276093,25.74
52.460337,13.276388,25.79
52.460337,13.276684,25.81
52.460337,13.276979,25.80
52.460337,13.277275,25.75
52.460337,13.277570,25.69
52.460337,13.277866,25.62
52.460337,13.278161,25.57
52.460337,13.278457,25.52
52.460337,13.278752,25.49
52.460337,13.279048,25.46
52.460337,13.279343,25.44
52.460337,13.279639,25.45
52.460337,13.279934,25.49
52.460337,13.280230,25.55
52.460337,13.280525,25.64
52.460337,13.280821,25.73
52.460337,13.281116,25.82
52.460337,13.281412,25.88
52.460337,13.281707,25.92
52.460337,13.282003,25.97
52.460337,13.282298,26.02
52.460337,13.282593,26.08
52.460337,13.282889,26.15
52.460337,13.283184,26.20
52.460337,13.283480,26.21
52.460337,13.283775,26.18
52.460337,13.284071,26.12
52.460337,13.284366,26.02
52.460337,13.284662,25.91
52.460337,13.284957,25.80
52.460337,13.285253,25.68
52.460337,13.285548,25.54
52.460337,13.285844,25.39
52.460337,13.286139,25.24
52.460337,13.286435,25.08
52.460337,13.286730,24.95
52.460337,13.287026,24.84
52.460337,13.287321,24.77
52.460337,13.287617,24.72
52.460337,13.287912,24.68
52.460337,13.288208,24.62
52.460337,13.288503,24.54
52.460337,13.288798,24.44
52.460337,13.289094,24.34
52.460337,13.289389,24.27
52.460337,13.289685,24.25
52.460337,13.289980,24.28
52.460337,13.290276,24.37
52.460337,13.290571,24.53
52.460337,13.290867,24.76
52.460337,13.291162,25.05
52.460337,13.291458,25.40
52.460337,13.291753,25.77
52.460337,13.292049,26.16
52.460337,13.292344,26.53
52.460337,13.292640,26.85
52.460337,13.292935,27.10
52.460337,13.293231,27.25
52.460337,13.293526,27.30
52.460337,13.293822,27.23
52.460337,13.294117,27.07
52.460337,13.294413,26.84
52.460337,13.294708,26.56
52.460337,13.295004,26.26
52.460337,13.295299,25.96
52.460337,13.295594,25.69
52.460337,13.295890,25.45
52.460337,13.296185,25.26
52.460337,13.296481,25.13
52.460337,13.296776,25.07
52.460337,13.297072,25.06
52.460337,13.297367,25.09
52.460337,13.297663,25.17
52.460337,13.297958,25.26
52.460337,13.298254,25.38
52.460337,13.298549,25.51
52.460337,13.298845,25.63
52.460337,13.299140,25.73
52.460337,13.299436,25.79
52.460337,13.299731,25.80
52.460337,13.300027,25.77
52.460337,13.300322,25.72
52.460337,13.300618,25.67
52.460337,13.300913,25.64
52.460337,13.301209,25.63
52.460337,13.301504,25.64
52.460337,13.301799,25.66
52.460337,13.302095,25.69
52.460337,13.302390,25.74
52.460337,13.302686,25.81
52.460337,13.302981,25.91
52.460337,13.303277,26.03
52.460337,13.303572,26.17
52.460337,13.303868,26.29
52.460337,13.304163,26.39
52.460337,13.304459,26.44
52.460337,13.304754,26.45
52.460337,13.305050,26.41
52.460337,13.305345,26.33
52.460337,13.305641,26.22
52.460337,13.305936,26.11
52.460337,13.306232,26.00
52.460337,13.306527,25.90
52.460337,13.306823,25.83
52.460337,13.307118,25.78
52.460337,13.307414,25.73
52.460337,13.307709,25.68
52.460337,13.308005,25.63
52.460337,13.308300,25.60
52.460472,13.249500,23.64
52.460472,13.249795,23.64
52.460472,13.250091,23.63
52.460472,13.250386,23.62
52.460472,13.250682,23.61
52.460472,13.250977,23.59
52.460472,13.251273,23.57
52.460472,13.251568,23.55
52.460472,13.251864,23.54
52.460472,13.252159,23.52
52.460472,13.252455,23.52
52.460472,13.252750,23.52
52.460472,13.253046,23.52
52.460472,13.253341,23.54
52.460472,13.253637,23.55
52.460472,13.253932,23.57
52.460472,13.254228,23.58
52.460472,13.254523,23.59
52.460472,13.254819,23.60
52.460472,13.255114,23.60
52.460472,13.255410,23.60
52.460472,13.255705,23.59
52.460472,13.256001,23.58
52.460472,13.256296,23.58
52.460472,13.256591,23.57
52.460472,13.256887,23.57
52.460472,13.257182,23.56
52.460472,13.257478,23.56
52.460472,13.257773,23.57
52.460472,13.258069,23.59
52.460472,13.258364,23.61
52.460472,13.258660,23.65
52.460472,13.258955,23.70
52.460472,13.259251,23.76
52.460472,13.259546,23.82
52.460472,13.259842,23.89
52.460472,13.260137,23.96
52.460472,13.260433,24.02
52.460472,13.260728,24.07
52.460472,13.261024,24.10
52.460472,13.261319,24.11
52.460472,13.261615,24.11
52.460472,13.261910,24.09
52.460472,13.262206,24.06
52.460472,13.262501,24.01
52.460472,13.262796,23.96
52.460472,13.263092,23.90
52.460472,13.263387,23.85
52.460472,13.263683,23.80
52.460472,13.263978,23.75
52.460472,13.264274,23.72
52.460472,13.264569,23.69
52.460472,13.264865,23.68
52.460472,13.265160,23.66
52.460472,13.265456,23.66
52.460472,13.265751,23.65
52.460472,13.266047,23.65
52.460472,13.266342,23.65
52.460472,13.266638,23.65
52.460472,13.266933,23.64
52.460472,13.267229,23.64
52.460472,13.267524,23.64
52.460472,13.267820,23.64
52.460472,13.268115,23.65
52.460472,13.268411,23.65
52.460472,13.268706,23.66
52.460472,13.269002,23.68
52.460472,13.269297,23.70
52.460472,13.269592,23.73
52.460472,13.269888,23.77
52.460472,13.270183,23.82
52.460472,13.270479,23.89
52.460472,13.270774,23.96
52.460472,13.271070,24.04
52.460472,13.271365,24.12
52.460472,13.271661,24.20
52.460472,13.271956,24.28
52.460472,13.272252,24.35
52.460472,13.272547,24.41
52.460472,13.272843,24.49
52.460472,13.273138,24.57
52.460472,13.273434,24.67
52.460472,13.273729,24.79
52.460472,13.274025,24.93
52.460472,13.274320,25.06
52.460472,13.274616,25.20
52.460472,13.274911,25.33
52.460472,13.275207,25.46
52.460472,13.275502,25.58
52.460472,13.275797,25.70
52.460472,13.276093,25.80
52.460472,13.276388,25.86
52.460472,13.276684,25.88
52.460472,13.276979,25.85
52.460472,13.277275,25.79
52.460472,13.277570,25.71
52.460472,13.277866,25.62
52.460472,13.278161,25.54
52.460472,13.278457,25.48
52.460472,13.278752,25.43
52.460472,13.279048,25.40
52.460472,13.279343,25.39
52.460472,13.279639,25.41
52.460472,13.279934,25.46
52.460472,13.280230,25.54
52.460472,13.280525,25.64
52.460472,13.280821,25.73
52.460472,13.281116,25.82
52.460472,13.281412,25.88
52.460472,13.281707,25.92
52.460472,13.282003,25.97
52.460472,13.282298,26.03
52.460472,13.282593,26.10
52.460472,13.282889,26.17
52.460472,13.283184,26.21
52.460472,13.283480,26.21
52.460472,13.283775,26.17
52.460472,13.284071,26.10
52.460472,13.284366,26.01
52.460472,13.284662,25.91
52.460472,13.284957,25.80
52.460472,13.285253,25.67
52.460472,13.285548,25.52
52.460472,13.285844,25.35
52.460472,13.286139,25.16
52.460472,13.286435,24.98
52.460472,13.286730,24.82
52.460472,13.287026,24.68
52.460472,13.287321,24.57
52.460472,13.287617,24.49
52.460472,13.287912,24.41
52.460472,13.288208,24.33
52.460472,13.288503,24.25
52.460472,13.288798,24.17
52.460472,13.289094,24.10
52.460472,13.289389,24.07
52.460472,13.289685,24.09
52.460472,13.289980,24.16
52.460472,13.290276,24.28
52.460472,13.290571,24.47
52.460472,13.290867,24.73
52.460472,13.291162,25.05
52.460472,13.291458,25.41
52.460472,13.291753,25.82
52.460472,13.292049,26.23
52.460472,13.292344,26.62
52.460472,13.292640,26.95
52.460472,13.292935,27.21
52.460472,13.293231,27.37
52.460472,13.293526,27.43
52.460472,13.293822,27.38
52.460472,13.294117,27.24
52.460472,13.294413,27.02
52.460472,13.294708,26.74
52.460472,13.295004,26.42
52.460472,13.295299,26.10
52.460472,13.295594,25.79
52.460472,13.295890,25.50
52.460472,13.296185,25.26
52.460472,13.296481,25.08
52.460472,13.296776,24.97
52.460472,13.297072,24.92
52.460472,13.297367,24.94
52.460472,13.297663,25.01
52.460472,13.297958,25.12
52.460472,13.298254,25.26
52.460472,13.298549,25.42
52.460472,13.298845,25.56
52.460472,13.299140,25.67
52.460472,13.299436,25.74
52.460472,13.299731,25.76
52.460472,13.300027,25.75
52.460472,13.300322,25.72
52.460472,13.300618,25.71
52.460472,13.300913,25.73
52.460472,13.301209,25.77
52.460472,13.301504,25.81
52.460472,13.301799,25.86
52.460472,13.302095,25.89
52.460472,13.302390,25.92
52.460472,13.302686,25.96
52.460472,13.302981,26.02
52.460472,13.303277,26.11
52.460472,13.303572,26.20
52.460472,13.303868,26.28
52.460472,13.304163,26.34
52.460472,13.304459,26.36
52.460472,13.304754,26.34
52.460472,13.305050,26.28
52.460472,13.305345,26.20
52.460472,13.305641,26.10
52.460472,13.305936,26.01
52.460472,13.306232,25.92
52.460472,13.306527,25.85
52.460472,13.306823,25.80
52.460472,13.307118,25.76
52.460472,13.307414,25.72
52.460472,13.307709,25.67
52.460472,13.308005,25.62
52.460472,13.308300,25.59
52.460608,13.249500,23.64
52.460608,13.249795,23.64
52.460608,13.250091,23.63
52.460608,13.250386,23.62
52.460608,13.250682,23.61
52.460608,13.250977,23.59
52.460608,13.251273,23.58
52.460608,13.251568,23.56
52.460608,13.251864,23.55
52.460608,13.252159,23.53
52.460608,13.252455,23.53
52.460608,13.252750,23.53
52.460608,13.253046,23.54
52.460608,13.253341,23.55
52.460608,13.253637,23.56
52.460608,13.253932,23.58
52.460608,13.254228,23.59
52.460608,13.254523,23.60
52.460608,13.254819,23.60
52.460608,13.255114,23.60
52.460608,13.255410,23.60
52.460608,13.255705,23.60
52.460608,13.256001,23.59
52.460608,13.256296,23.59
52.460608,13.256591,23.58
52.460608,13.256887,23.58
52.460608,13.257182,23.57
52.460608,13.257478,23.57
52.460608,13.257773,23.58
52.460608,13.258069,23.59
52.460608,13.258364,23.61
52.460608,13.258660,23.63
52.460608,13.258955,23.67
52.460608,13.259251,23.72
